t`s`float	v(vrow,vg)`V`float	v(vg,vcol)`V`float	par(abs(i(vsrc))`Params`float	v(vg)`V`float	v(vrow)`V`float	v(vcol)`V`float
5.94534	2.66233e-27	-2.66233e-27	0	-2.66233e-27	0	0
5.94634	-1.53792e-28	1.53792e-28	0	1.53792e-28	0	0
5.94734	-2.62951e-27	2.62951e-27	0	2.62951e-27	0	0
5.94834	2.96892e-27	-2.96892e-27	0	-2.96892e-27	0	0
5.94934	8.2062e-28	-8.2062e-28	0	-8.2062e-28	0	0
5.95034	-9.81422e-28	9.81422e-28	0	9.81422e-28	0	0
5.95134	-2.66994e-27	2.66994e-27	0	2.66994e-27	0	0
5.95234	3.8204e-27	-3.8204e-27	0	-3.8204e-27	0	0
5.95334	-4.50512e-27	4.50512e-27	0	4.50512e-27	0	0
5.95434	2.3584e-27	-2.3584e-27	0	-2.3584e-27	0	0
5.95534	1.64939e-27	-1.64939e-27	0	-1.64939e-27	0	0
5.95634	1.19561e-27	-1.19561e-27	0	-1.19561e-27	0	0
5.95734	8.50563e-28	-8.50563e-28	0	-8.50563e-28	0	0
5.95834	7.26102e-28	-7.26102e-28	0	-7.26102e-28	0	0
5.95934	8.27206e-28	-8.27206e-28	0	-8.27206e-28	0	0
5.96034	1.37663e-27	-1.37663e-27	0	-1.37663e-27	0	0
5.96134	2.59833e-27	-2.59833e-27	0	-2.59833e-27	0	0
5.96234	-3.2429e-27	3.2429e-27	0	3.2429e-27	0	0
5.96334	-7.67596e-28	7.67596e-28	0	7.67596e-28	0	0
5.96434	2.00442e-27	-2.00442e-27	0	-2.00442e-27	0	0
5.96534	-2.93964e-27	2.93964e-27	0	2.93964e-27	0	0
5.96634	3.06275e-28	-3.06275e-28	0	-3.06275e-28	0	0
5.96734	-4.30414e-27	4.30414e-27	0	4.30414e-27	0	0
5.96834	-6.13437e-28	6.13437e-28	0	6.13437e-28	0	0
5.96934	3.18518e-27	-3.18518e-27	0	-3.18518e-27	0	0
5.97034	-6.42142e-28	6.42142e-28	0	6.42142e-28	0	0
5.97134	3.72547e-27	-3.72547e-27	0	-3.72547e-27	0	0
5.97234	2.35683e-28	-2.35683e-28	0	-2.35683e-28	0	0
5.97334	5.04691e-27	-5.04691e-27	0	-5.04691e-27	0	0
5.97434	-5.06829e-27	5.06829e-27	0	5.06829e-27	0	0
5.97534	9.13162e-31	-9.13162e-31	0	-9.13162e-31	0	0
5.97634	-2.50105e-27	2.50105e-27	0	2.50105e-27	0	0
5.97734	3.2117e-27	-3.2117e-27	0	-3.2117e-27	0	0
5.97834	1.06683e-27	-1.06683e-27	0	-1.06683e-27	0	0
5.97934	-7.3666e-28	7.3666e-28	0	7.3666e-28	0	0
5.98034	-2.42527e-27	2.42527e-27	0	2.42527e-27	0	0
5.98134	4.06509e-27	-4.06509e-27	0	-4.06509e-27	0	0
5.98234	-4.26042e-27	4.26042e-27	0	4.26042e-27	0	0
5.98334	2.60309e-27	-2.60309e-27	0	-2.60309e-27	0	0
5.98434	1.89408e-27	-1.89408e-27	0	-1.89408e-27	0	0
5.98534	1.4403e-27	-1.4403e-27	0	-1.4403e-27	0	0
5.98634	1.09526e-27	-1.09526e-27	0	-1.09526e-27	0	0
5.98734	9.70797e-28	-9.70797e-28	0	-9.70797e-28	0	0
5.98834	1.0719e-27	-1.0719e-27	0	-1.0719e-27	0	0
5.98934	1.62133e-27	-1.62133e-27	0	-1.62133e-27	0	0
5.99034	2.84303e-27	-2.84303e-27	0	-2.84303e-27	0	0
5.99134	-2.9982e-27	2.9982e-27	0	2.9982e-27	0	0
5.99234	-5.22901e-28	5.22901e-28	0	5.22901e-28	0	0
5.99334	2.24912e-27	-2.24912e-27	0	-2.24912e-27	0	0
5.99434	-2.69494e-27	2.69494e-27	0	2.69494e-27	0	0
5.99534	5.5097e-28	-5.5097e-28	0	-5.5097e-28	0	0
5.99634	-4.05945e-27	4.05945e-27	0	4.05945e-27	0	0
5.99734	-3.68742e-28	3.68742e-28	0	3.68742e-28	0	0
5.99834	-4.52949e-27	4.52949e-27	0	4.52949e-27	0	0
5.99934	-3.90487e-28	3.90487e-28	0	3.90487e-28	0	0
6	2.58629e-27	-2.58629e-27	0	-2.58629e-27	0	0
6.0005	-0.00035	-0.0035	0	0.00035	0	0.00385
6.001	-0.0007	-0.007	0	0.0007	0	0.0077
6.002	-0.0014	-0.014	0	0.0014	0	0.0154
6.003	-0.0021	-0.021	0	0.0021	0	0.0231
6.004	-0.0028	-0.028	0	0.0028	0	0.0308
6.005	-0.0035	-0.035	0	0.0035	0	0.0385
6.006	-0.0042	-0.042	0	0.0042	0	0.0462
6.007	-0.0049	-0.049	0	0.0049	0	0.0539
6.008	-0.0056	-0.056	0	0.0056	0	0.0616
6.009	-0.0063	-0.063	0	0.0063	0	0.0693
6.01	-0.007	-0.07	0	0.007	0	0.077
6.011	-0.0077	-0.077	0	0.0077	0	0.0847
6.012	-0.0084	-0.084	0	0.0084	0	0.0924
6.013	-0.0091	-0.091	0	0.0091	0	0.1001
6.014	-0.0098	-0.098	0	0.0098	0	0.1078
6.015	-0.0105	-0.105	0	0.0105	0	0.1155
6.016	-0.0112	-0.112	0	0.0112	0	0.1232
6.017	-0.0119	-0.119	0	0.0119	0	0.1309
6.018	-0.0126	-0.126	0	0.0126	0	0.1386
6.019	-0.0133	-0.133	0	0.0133	0	0.1463
6.02	-0.014	-0.14	0	0.014	0	0.154
6.021	-0.0147	-0.147	0	0.0147	0	0.1617
6.022	-0.0154	-0.154	0	0.0154	0	0.1694
6.023	-0.0161	-0.161	0	0.0161	0	0.1771
6.024	-0.0168	-0.168	0	0.0168	0	0.1848
6.025	-0.0175	-0.175	0	0.0175	0	0.1925
6.026	-0.0182	-0.182	0	0.0182	0	0.2002
6.027	-0.0189	-0.189	0	0.0189	0	0.2079
6.028	-0.0196	-0.196	0	0.0196	0	0.2156
6.029	-0.0203	-0.203	0	0.0203	0	0.2233
6.03	-0.021	-0.21	0	0.021	0	0.231
6.031	-0.0217	-0.217	0	0.0217	0	0.2387
6.032	-0.0224	-0.224	0	0.0224	0	0.2464
6.033	-0.0231	-0.231	0	0.0231	0	0.2541
6.034	-0.0238	-0.238	0	0.0238	0	0.2618
6.035	-0.0245	-0.245	0	0.0245	0	0.2695
6.036	-0.0252	-0.252	0	0.0252	0	0.2772
6.037	-0.0259	-0.259	0	0.0259	0	0.2849
6.038	-0.0266	-0.266	0	0.0266	0	0.2926
6.039	-0.0273	-0.273	0	0.0273	0	0.3003
6.04	-0.028	-0.28	0	0.028	0	0.308
6.041	-0.0287	-0.287	0	0.0287	0	0.3157
6.042	-0.0294	-0.294	0	0.0294	0	0.3234
6.043	-0.0301	-0.301	0	0.0301	0	0.3311
6.044	-0.0308	-0.308	0	0.0308	0	0.3388
6.045	-0.0315	-0.315	0	0.0315	0	0.3465
6.046	-0.0322	-0.322	0	0.0322	0	0.3542
6.047	-0.0329	-0.329	0	0.0329	0	0.3619
6.048	-0.0336	-0.336	0	0.0336	0	0.3696
6.049	-0.0343	-0.343	0	0.0343	0	0.3773
6.05	-0.035	-0.35	0	0.035	0	0.385
6.051	-0.0357	-0.357	0	0.0357	0	0.3927
6.052	-0.0364	-0.364	0	0.0364	0	0.4004
6.053	-0.0371	-0.371	0	0.0371	0	0.4081
6.054	-0.0378	-0.378	0	0.0378	0	0.4158
6.055	-0.0385	-0.385	0	0.0385	0	0.4235
6.056	-0.0392	-0.392	0	0.0392	0	0.4312
6.057	-0.0399	-0.399	0	0.0399	0	0.4389
6.058	-0.0406	-0.406	0	0.0406	0	0.4466
6.059	-0.0413	-0.413	0	0.0413	0	0.4543
6.06	-0.042	-0.42	0	0.042	0	0.462
6.061	-0.0427	-0.427	0	0.0427	0	0.4697
6.062	-0.0434	-0.434	0	0.0434	0	0.4774
6.063	-0.0441	-0.441	0	0.0441	0	0.4851
6.064	-0.0448	-0.448	0	0.0448	0	0.4928
6.065	-0.0455	-0.455	0	0.0455	0	0.5005
6.066	-0.0462	-0.462	0	0.0462	0	0.5082
6.067	-0.0469	-0.469	0	0.0469	0	0.5159
6.068	-0.0476	-0.476	0	0.0476	0	0.5236
6.069	-0.0483	-0.483	0	0.0483	0	0.5313
6.07	-0.049	-0.49	0	0.049	0	0.539
6.071	-0.0497	-0.497	0	0.0497	0	0.5467
6.072	-0.0504	-0.504	0	0.0504	0	0.5544
6.073	-0.0511	-0.511	0	0.0511	0	0.5621
6.074	-0.0518	-0.518	0	0.0518	0	0.5698
6.075	-0.0525	-0.525	0	0.0525	0	0.5775
6.076	-0.0532	-0.532	0	0.0532	0	0.5852
6.077	-0.0539	-0.539	0	0.0539	0	0.5929
6.078	-0.0546	-0.546	0	0.0546	0	0.6006
6.079	-0.0553	-0.553	0	0.0553	0	0.6083
6.08	-0.056	-0.56	0	0.056	0	0.616
6.081	-0.0567	-0.567	0	0.0567	0	0.6237
6.082	-0.0574	-0.574	0	0.0574	0	0.6314
6.083	-0.0581	-0.581	0	0.0581	0	0.6391
6.084	-0.0588	-0.588	0	0.0588	0	0.6468
6.085	-0.0595	-0.595	0	0.0595	0	0.6545
6.086	-0.0602	-0.602	0	0.0602	0	0.6622
6.087	-0.0609	-0.609	0	0.0609	0	0.6699
6.088	-0.0616	-0.616	0	0.0616	0	0.6776
6.089	-0.0623	-0.623	0	0.0623	0	0.6853
6.09	-0.063	-0.63	0	0.063	0	0.693
6.091	-0.0637	-0.637	0	0.0637	0	0.7007
6.092	-0.0644	-0.644	0	0.0644	0	0.7084
6.093	-0.0651	-0.651	0	0.0651	0	0.7161
6.094	-0.0658	-0.658	0	0.0658	0	0.7238
6.095	-0.0665	-0.665	0	0.0665	0	0.7315
6.096	-0.0672	-0.672	0	0.0672	0	0.7392
6.097	-0.0679	-0.679	0	0.0679	0	0.7469
6.098	-0.0686	-0.686	0	0.0686	0	0.7546
6.099	-0.0693	-0.693	0	0.0693	0	0.7623
6.09925	-0.069475	-0.69475	0	0.069475	0	0.764225
6.09975	-0.069825	-0.69825	0	0.069825	0	0.768075
6.09981	-0.0698688	-0.698687	0	0.0698688	0	0.768556
6.09994	-0.0699563	-0.699562	0	0.0699563	0	0.769519
6.09995	-0.0699672	-0.699672	0	0.0699672	0	0.769639
6.09998	-0.0699891	-0.699891	0	0.0699891	0	0.76988
6.09999	-0.0699918	-0.699918	0	0.0699918	0	0.76991
6.1	-0.0699973	-0.699973	0	0.0699973	0	0.76997
6.1	-0.07	-0.7	0	0.07	0	0.77
6.1	-0.384988	-0.385012	0	0.384988	0	0.77
6.1	-0.699978	-0.0700225	0	0.699978	0	0.77
6.1	-0.7	-0.0700001	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.7	-0.07	0	0.7	0	0.77
6.1	-0.700001	-0.0700001	0	0.700001	0	0.770001
6.1	-0.700001	-0.0700001	0	0.700001	0	0.770001
6.1	-0.700002	-0.0700002	0	0.700002	0	0.770002
6.1	-0.700004	-0.0700004	0	0.700004	0	0.770004
6.10001	-0.700008	-0.0700008	0	0.700008	0	0.770008
6.10002	-0.700015	-0.0700015	0	0.700015	0	0.770017
6.10003	-0.700031	-0.070003	0	0.700031	0	0.770034
6.10006	-0.700061	-0.0700061	0	0.700061	0	0.770067
6.10012	-0.700122	-0.0700122	0	0.700122	0	0.770134
6.10025	-0.700244	-0.0700244	0	0.700244	0	0.770269
6.1005	-0.700489	-0.0700489	0	0.700489	0	0.770537
6.101	-0.700977	-0.0700977	0	0.700977	0	0.771075
6.102	-0.701955	-0.0701955	0	0.701955	0	0.77215
6.103	-0.702932	-0.0702932	0	0.702932	0	0.773225
6.104	-0.703909	-0.0703909	0	0.703909	0	0.7743
6.105	-0.704886	-0.0704886	0	0.704886	0	0.775375
6.106	-0.705864	-0.0705864	0	0.705864	0	0.77645
6.107	-0.706841	-0.0706841	0	0.706841	0	0.777525
6.108	-0.707818	-0.0707818	0	0.707818	0	0.7786
6.109	-0.708795	-0.0708795	0	0.708795	0	0.779675
6.11	-0.709773	-0.0709773	0	0.709773	0	0.78075
6.111	-0.71075	-0.071075	0	0.71075	0	0.781825
6.112	-0.711727	-0.0711727	0	0.711727	0	0.7829
6.113	-0.712705	-0.0712705	0	0.712705	0	0.783975
6.114	-0.713682	-0.0713682	0	0.713682	0	0.78505
6.115	-0.714659	-0.0714659	0	0.714659	0	0.786125
6.116	-0.715636	-0.0715636	0	0.715636	0	0.7872
6.117	-0.716614	-0.0716614	0	0.716614	0	0.788275
6.118	-0.717591	-0.0717591	0	0.717591	0	0.78935
6.119	-0.718568	-0.0718568	0	0.718568	0	0.790425
6.12	-0.719545	-0.0719545	0	0.719545	0	0.7915
6.121	-0.720523	-0.0720523	0	0.720523	0	0.792575
6.122	-0.7215	-0.07215	0	0.7215	0	0.79365
6.123	-0.722477	-0.0722477	0	0.722477	0	0.794725
6.124	-0.723455	-0.0723455	0	0.723455	0	0.7958
6.125	-0.724432	-0.0724432	0	0.724432	0	0.796875
6.126	-0.725409	-0.0725409	0	0.725409	0	0.79795
6.127	-0.726386	-0.0726386	0	0.726386	0	0.799025
6.128	-0.727364	-0.0727364	0	0.727364	0	0.8001
6.129	-0.728341	-0.0728341	0	0.728341	0	0.801175
6.13	-0.729318	-0.0729318	0	0.729318	0	0.80225
6.131	-0.730295	-0.0730295	0	0.730295	0	0.803325
6.132	-0.731273	-0.0731273	0	0.731273	0	0.8044
6.133	-0.73225	-0.073225	0	0.73225	0	0.805475
6.134	-0.733227	-0.0733227	0	0.733227	0	0.80655
6.135	-0.734205	-0.0734205	0	0.734205	0	0.807625
6.136	-0.735182	-0.0735182	0	0.735182	0	0.8087
6.137	-0.736159	-0.0736159	0	0.736159	0	0.809775
6.138	-0.737136	-0.0737136	0	0.737136	0	0.81085
6.139	-0.738114	-0.0738114	0	0.738114	0	0.811925
6.14	-0.739091	-0.0739091	0	0.739091	0	0.813
6.141	-0.740068	-0.0740068	0	0.740068	0	0.814075
6.142	-0.741045	-0.0741045	0	0.741045	0	0.81515
6.143	-0.742023	-0.0742023	0	0.742023	0	0.816225
6.144	-0.743	-0.0743	0	0.743	0	0.8173
6.145	-0.743977	-0.0743977	0	0.743977	0	0.818375
6.146	-0.744955	-0.0744955	0	0.744955	0	0.81945
6.147	-0.745932	-0.0745932	0	0.745932	0	0.820525
6.148	-0.746909	-0.0746909	0	0.746909	0	0.8216
6.149	-0.747886	-0.0747886	0	0.747886	0	0.822675
6.15	-0.748864	-0.0748864	0	0.748864	0	0.82375
6.151	-0.749841	-0.0749841	0	0.749841	0	0.824825
6.152	-0.750818	-0.0750818	0	0.750818	0	0.8259
6.153	-0.751795	-0.0751795	0	0.751795	0	0.826975
6.154	-0.752773	-0.0752773	0	0.752773	0	0.82805
6.155	-0.75375	-0.075375	0	0.75375	0	0.829125
6.156	-0.754727	-0.0754727	0	0.754727	0	0.8302
6.157	-0.755705	-0.0755705	0	0.755705	0	0.831275
6.158	-0.756682	-0.0756682	0	0.756682	0	0.83235
6.159	-0.757659	-0.0757659	0	0.757659	0	0.833425
6.16	-0.758636	-0.0758636	0	0.758636	0	0.8345
6.161	-0.759614	-0.0759614	0	0.759614	0	0.835575
6.162	-0.760591	-0.0760591	0	0.760591	0	0.83665
6.163	-0.761568	-0.0761568	0	0.761568	0	0.837725
6.164	-0.762546	-0.0762545	0	0.762546	0	0.8388
6.165	-0.763523	-0.0763523	0	0.763523	0	0.839875
6.166	-0.7645	-0.07645	0	0.7645	0	0.84095
6.167	-0.765477	-0.0765477	0	0.765477	0	0.842025
6.168	-0.766455	-0.0766455	0	0.766455	0	0.8431
6.169	-0.767432	-0.0767432	0	0.767432	0	0.844175
6.17	-0.768409	-0.0768409	0	0.768409	0	0.84525
6.171	-0.769386	-0.0769386	0	0.769386	0	0.846325
6.172	-0.770364	-0.0770364	0	0.770364	0	0.8474
6.173	-0.771341	-0.0771341	0	0.771341	0	0.848475
6.174	-0.772318	-0.0772318	0	0.772318	0	0.84955
6.175	-0.773296	-0.0773296	0	0.773296	0	0.850625
6.176	-0.774273	-0.0774273	0	0.774273	0	0.8517
6.177	-0.77525	-0.077525	0	0.77525	0	0.852775
6.178	-0.776227	-0.0776227	0	0.776227	0	0.85385
6.179	-0.777205	-0.0777205	0	0.777205	0	0.854925
6.18	-0.778182	-0.0778182	0	0.778182	0	0.856
6.181	-0.779159	-0.0779159	0	0.779159	0	0.857075
6.182	-0.780136	-0.0780136	0	0.780136	0	0.85815
6.183	-0.781114	-0.0781114	0	0.781114	0	0.859225
6.184	-0.782091	-0.0782091	0	0.782091	0	0.8603
6.185	-0.783068	-0.0783068	0	0.783068	0	0.861375
6.186	-0.784046	-0.0784046	0	0.784046	0	0.86245
6.187	-0.785023	-0.0785023	0	0.785023	0	0.863525
6.188	-0.786	-0.0786	0	0.786	0	0.8646
6.189	-0.786977	-0.0786977	0	0.786977	0	0.865675
6.19	-0.787955	-0.0787955	0	0.787955	0	0.86675
6.191	-0.788932	-0.0788932	0	0.788932	0	0.867825
6.192	-0.789909	-0.0789909	0	0.789909	0	0.8689
6.193	-0.790886	-0.0790886	0	0.790886	0	0.869975
6.194	-0.791864	-0.0791864	0	0.791864	0	0.87105
6.195	-0.792841	-0.0792841	0	0.792841	0	0.872125
6.196	-0.793818	-0.0793818	0	0.793818	0	0.8732
6.197	-0.794796	-0.0794796	0	0.794796	0	0.874275
6.198	-0.795773	-0.0795773	0	0.795773	0	0.87535
6.199	-0.79675	-0.079675	0	0.79675	0	0.876425
6.2	-0.797727	-0.0797727	0	0.797727	0	0.8775
6.201	-0.798705	-0.0798705	0	0.798705	0	0.878575
6.202	-0.799682	-0.0799682	0	0.799682	0	0.87965
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.800659	-0.0800659	0	0.800659	0	0.880725
6.203	-0.80066	-0.080066	0	0.80066	0	0.880726
6.203	-0.80066	-0.080066	0	0.80066	0	0.880726
6.203	-0.800662	-0.0800662	0	0.800662	0	0.880728
6.203	-0.800664	-0.0800664	0	0.800664	0	0.880731
6.20301	-0.800669	-0.0800669	0	0.800669	0	0.880736
6.20302	-0.80068	-0.080068	0	0.80068	0	0.880748
6.20304	-0.8007	-0.08007	0	0.8007	0	0.88077
6.20308	-0.800741	-0.0800741	0	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880815
6.20308	-0.800741	-0.0800741	0.001	0.800741	0	0.880816
6.20308	-0.800742	-0.0800742	0.001	0.800742	0	0.880816
6.20308	-0.800742	-0.0800742	0.001	0.800742	0	0.880816
6.20309	-0.800743	-0.0800743	0.001	0.800743	0	0.880817
6.20309	-0.800745	-0.0800745	0.001	0.800745	0	0.88082
6.20309	-0.800749	-0.0800749	0.001	0.800749	0	0.880824
6.2031	-0.800758	-0.0800757	0.001	0.800758	0	0.880833
6.20312	-0.800774	-0.0800774	0.001	0.800774	0	0.880851
6.20315	-0.800807	-0.0800807	0.001	0.800807	0	0.880887
6.20322	-0.800872	-0.0800872	0.001	0.800872	0	0.88096
6.20335	-0.801004	-0.0801004	0.001	0.801004	0	0.881104
6.20362	-0.801266	-0.0801266	0.001	0.801266	0	0.881392
6.20416	-0.801791	-0.0801791	0.001	0.801791	0	0.88197
6.20516	-0.802768	-0.0802768	0.001	0.802768	0	0.883045
6.20616	-0.803745	-0.0803745	0.001	0.803745	0	0.88412
6.20716	-0.804722	-0.0804722	0.001	0.804722	0	0.885195
6.20816	-0.8057	-0.08057	0.001	0.8057	0	0.88627
6.20916	-0.806677	-0.0806677	0.001	0.806677	0	0.887345
6.21016	-0.807654	-0.0807654	0.001	0.807654	0	0.88842
6.21116	-0.808631	-0.0808631	0.001	0.808631	0	0.889495
6.21216	-0.809609	-0.0809609	0.001	0.809609	0	0.89057
6.21316	-0.810586	-0.0810586	0.001	0.810586	0	0.891645
6.21416	-0.811563	-0.0811563	0.001	0.811563	0	0.89272
6.21516	-0.812541	-0.0812541	0.001	0.812541	0	0.893795
6.21616	-0.813518	-0.0813518	0.001	0.813518	0	0.89487
6.21716	-0.814495	-0.0814495	0.001	0.814495	0	0.895945
6.21816	-0.815472	-0.0815472	0.001	0.815472	0	0.89702
6.21916	-0.81645	-0.081645	0.001	0.81645	0	0.898095
6.22016	-0.817427	-0.0817427	0.001	0.817427	0	0.89917
6.22116	-0.818404	-0.0818404	0.001	0.818404	0	0.900245
6.22216	-0.819381	-0.0819381	0.001	0.819381	0	0.90132
6.22316	-0.820359	-0.0820359	0.001	0.820359	0	0.902395
6.22416	-0.821336	-0.0821336	0.001	0.821336	0	0.90347
6.22516	-0.822313	-0.0822313	0.001	0.822313	0	0.904545
6.22616	-0.823291	-0.0823291	0.001	0.823291	0	0.90562
6.22716	-0.824268	-0.0824268	0.001	0.824268	0	0.906695
6.22816	-0.825245	-0.0825245	0.001	0.825245	0	0.90777
6.22916	-0.826222	-0.0826222	0.001	0.826222	0	0.908845
6.23016	-0.8272	-0.08272	0.001	0.8272	0	0.90992
6.23116	-0.828177	-0.0828177	0.001	0.828177	0	0.910995
6.23216	-0.829154	-0.0829154	0.001	0.829154	0	0.91207
6.23316	-0.830131	-0.0830131	0.001	0.830131	0	0.913145
6.23416	-0.831109	-0.0831109	0.001	0.831109	0	0.91422
6.23516	-0.832086	-0.0832086	0.001	0.832086	0	0.915295
6.23616	-0.833063	-0.0833063	0.001	0.833063	0	0.91637
6.23716	-0.834041	-0.0834041	0.001	0.834041	0	0.917445
6.23816	-0.835018	-0.0835018	0.001	0.835018	0	0.91852
6.23916	-0.835995	-0.0835995	0.001	0.835995	0	0.919595
6.24016	-0.836972	-0.0836972	0.001	0.836972	0	0.92067
6.24116	-0.83795	-0.083795	0.001	0.83795	0	0.921745
6.24216	-0.838927	-0.0838927	0.001	0.838927	0	0.92282
6.24316	-0.839904	-0.0839904	0.001	0.839904	0	0.923895
6.24416	-0.840882	-0.0840881	0.001	0.840882	0	0.92497
6.24516	-0.841859	-0.0841859	0.001	0.841859	0	0.926045
6.24616	-0.842836	-0.0842836	0.001	0.842836	0	0.92712
6.24716	-0.843813	-0.0843813	0.001	0.843813	0	0.928195
6.24816	-0.844791	-0.0844791	0.001	0.844791	0	0.92927
6.24916	-0.845768	-0.0845768	0.001	0.845768	0	0.930345
6.25016	-0.846745	-0.0846745	0.001	0.846745	0	0.93142
6.25116	-0.847722	-0.0847722	0.001	0.847722	0	0.932495
6.25216	-0.8487	-0.08487	0.001	0.8487	0	0.93357
6.25316	-0.849677	-0.0849677	0.001	0.849677	0	0.934645
6.25416	-0.850654	-0.0850654	0.001	0.850654	0	0.93572
6.25516	-0.851632	-0.0851632	0.001	0.851632	0	0.936795
6.25616	-0.852609	-0.0852609	0.001	0.852609	0	0.93787
6.25716	-0.853586	-0.0853586	0.001	0.853586	0	0.938945
6.25816	-0.854563	-0.0854563	0.001	0.854563	0	0.94002
6.25916	-0.855541	-0.0855541	0.001	0.855541	0	0.941095
6.26016	-0.856518	-0.0856518	0.001	0.856518	0	0.94217
6.26116	-0.857495	-0.0857495	0.001	0.857495	0	0.943245
6.26216	-0.858472	-0.0858472	0.001	0.858472	0	0.94432
6.26316	-0.85945	-0.085945	0.001	0.85945	0	0.945395
6.26416	-0.860427	-0.0860427	0.001	0.860427	0	0.94647
6.26516	-0.861404	-0.0861404	0.001	0.861404	0	0.947545
6.26616	-0.862382	-0.0862382	0.001	0.862382	0	0.94862
6.26716	-0.863359	-0.0863359	0.001	0.863359	0	0.949695
6.26816	-0.864336	-0.0864336	0.001	0.864336	0	0.95077
6.26916	-0.865313	-0.0865313	0.001	0.865313	0	0.951845
6.27016	-0.866291	-0.0866291	0.001	0.866291	0	0.95292
6.27116	-0.867268	-0.0867268	0.001	0.867268	0	0.953995
6.27216	-0.868245	-0.0868245	0.001	0.868245	0	0.95507
6.27316	-0.869222	-0.0869222	0.001	0.869222	0	0.956145
6.27416	-0.8702	-0.08702	0.001	0.8702	0	0.95722
6.27516	-0.871177	-0.0871177	0.001	0.871177	0	0.958295
6.27616	-0.872154	-0.0872154	0.001	0.872154	0	0.95937
6.27716	-0.873132	-0.0873132	0.001	0.873132	0	0.960445
6.27816	-0.874109	-0.0874109	0.001	0.874109	0	0.96152
6.27916	-0.875086	-0.0875086	0.001	0.875086	0	0.962595
6.28016	-0.876063	-0.0876063	0.001	0.876063	0	0.96367
6.28116	-0.877041	-0.0877041	0.001	0.877041	0	0.964745
6.28216	-0.878018	-0.0878018	0.001	0.878018	0	0.96582
6.28316	-0.878995	-0.0878995	0.001	0.878995	0	0.966895
6.28416	-0.879972	-0.0879972	0.001	0.879972	0	0.96797
6.28516	-0.88095	-0.088095	0.001	0.88095	0	0.969045
6.28616	-0.881927	-0.0881927	0.001	0.881927	0	0.97012
6.28716	-0.882904	-0.0882904	0.001	0.882904	0	0.971195
6.28816	-0.883882	-0.0883882	0.001	0.883882	0	0.97227
6.28916	-0.884859	-0.0884859	0.001	0.884859	0	0.973345
6.29016	-0.885836	-0.0885836	0.001	0.885836	0	0.97442
6.29116	-0.886813	-0.0886813	0.001	0.886813	0	0.975495
6.29216	-0.887791	-0.0887791	0.001	0.887791	0	0.97657
